Query,Expected Entity,Predicted Entity,Confidence
I want to book a churrascaria in Romeoville at ten a.m for four people.,restaurant_type,,0.0
I want to book a churrascaria in Romeoville at ten a.m for four people.,country,,0.0
I want to book a steakhouse in Vimy Ridge.,,object_type,0.8320662975311279
I want to book a steakhouse in Vimy Ridge.,restaurant_type,object_location_type,0.8982461094856262
I want to book a steakhouse in Vimy Ridge.,,playlist_owner,0.19727551937103271
I want to book a steakhouse in Vimy Ridge.,,object_name,0.28816720843315125
I want to book a steakhouse in Vimy Ridge.,party_size_description,,0.0
I want to book a steakhouse in Vimy Ridge.,city,,0.0
I want to book a steakhouse in Vimy Ridge.,timeRange,,0.0
Book a reservation for 1 at a diner in WI,party_size_number,rating_value,0.341705858707428
Book a reservation for 1 at a diner in WI,sort,,0.0
Book a reservation for 1 at a diner in WI,restaurant_type,,0.0
"book spot for mavis, sheila and I in Syria at elevenses",,timeRange,0.3631647527217865
"book spot for mavis, sheila and I in Syria at elevenses",,timeRange,0.11198797821998596
"book spot for mavis, sheila and I in Syria at elevenses",,object_name,0.6185849905014038
"book spot for mavis, sheila and I in Syria at elevenses",party_size_number,,0.0
"book spot for mavis, sheila and I in Syria at elevenses",timeRange,,0.0
"book spot for mavis, sheila and I in Syria at elevenses",restaurant_name,,0.0
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,timeRange,0.6333361268043518
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,location_name,0.13847742974758148
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,best_rating,0.35905134677886963
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",,state,0.1760074496269226
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",restaurant_type,,0.0
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",facility,,0.0
"Book a reservation for velma, ana and rebecca for an american pizzeria at 5 Am in MA",country,,0.0
Book a popular restaurant for 5 people,,restaurant_type,0.9975141286849976
Book a popular restaurant for 5 people,,rating_value,0.349318265914917
Book a popular restaurant for 5 people,restaurant_type,,0.0
Book a popular restaurant for 5 people,cuisine,,0.0
Book a popular restaurant for 5 people,state,,0.0
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,timeRange,0.6585952043533325
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,rating_value,0.3284016251564026
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,object_location_type,0.740295946598053
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,timeRange,0.16019460558891296
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,,timeRange,0.30803290009498596
book spot for six  at 8 pm at a coffeehouse in NE that serves hog fry,party_size_number,,0.0
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,timeRange,0.5250256061553955
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,playlist_owner,0.8556563258171082
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,music_item,0.8249707818031311
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,location_name,0.27513936161994934
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,,location_name,0.23364166915416718
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,poi,,0.0
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,spatial_relation,,0.0
Book a reservation for me and my step brother at AMT Coffee in Lakemoor,restaurant_type,,0.0
book sot for me and my grandfather nearby West Reading,,timeRange,0.4665491580963135
book sot for me and my grandfather nearby West Reading,,playlist_owner,0.8781673908233643
book sot for me and my grandfather nearby West Reading,,spatial_relation,0.4391595423221588
book sot for me and my grandfather nearby West Reading,,object_name,0.4375295639038086
book sot for me and my grandfather nearby West Reading,restaurant_type,,0.0
book sot for me and my grandfather nearby West Reading,city,,0.0
book sot for me and my grandfather nearby West Reading,timeRange,,0.0
book sot for me and my grandfather nearby West Reading,party_size_number,,0.0
Book a restaurant reservation in 6 weeks,,restaurant_type,0.9976934790611267
Book a restaurant reservation in 6 weeks,,rating_value,0.29642432928085327
Book a restaurant reservation in 6 weeks,restaurant_type,,0.0
Book a restaurant reservation in 6 weeks,timeRange,,0.0
Book a restaurant reservation in 6 weeks,cuisine,,0.0
book spot for 4 in Somalia,party_size_number,rating_value,0.46892663836479187
book spot for 4 in Somalia,,object_name,0.9090472459793091
book spot for 4 in Somalia,timeRange,,0.0
book spot for 4 in Somalia,restaurant_type,,0.0
book spot for 4 in Somalia,state,,0.0
book spot for 4 in Somalia,served_dish,,0.0
book a table on 1/20/2023 for 5 people in MH,,timeRange,0.964599072933197
book a table on 1/20/2023 for 5 people in MH,,rating_value,0.34520506858825684
book a table on 1/20/2023 for 5 people in MH,,state,0.1397736668586731
book a table on 1/20/2023 for 5 people in MH,party_size_number,,0.0
book a table on 1/20/2023 for 5 people in MH,city,,0.0
Book a reservation for a restaurant not far from MA,,restaurant_type,0.9966285824775696
Book a reservation for a restaurant not far from MA,,spatial_relation,0.8614428639411926
Book a reservation for a restaurant not far from MA,,state,0.46721982955932617
Book a reservation for a restaurant not far from MA,restaurant_type,,0.0
Book a reservation for a restaurant not far from MA,party_size_number,,0.0
Book a reservation for a restaurant not far from MA,facility,,0.0
Book a reservation for a restaurant not far from MA,country,,0.0
I want to book a table in a restaurant in Bouvet Island.,,object_type,0.6572237014770508
I want to book a table in a restaurant in Bouvet Island.,,restaurant_type,0.9965283274650574
I want to book a table in a restaurant in Bouvet Island.,,country,0.64
I want to book a table in a restaurant in Bouvet Island.,restaurant_name,,0.0
Book a spot for me and kathrine  at Smithville,,timeRange,0.5350050926208496
Book a spot for me and kathrine  at Smithville,,party_size_description,0.1836022436618805
Book a spot for me and kathrine  at Smithville,,city,0.2689101994037628
Book a spot for me and kathrine  at Smithville,timeRange,,0.0
Book a spot for me and kathrine  at Smithville,poi,,0.0
Book a spot for me and kathrine  at Smithville,spatial_relation,,0.0
Book a spot for me and kathrine  at Smithville,party_size_number,,0.0
book a party of five at Seagoville for 06:42,,rating_value,0.9680474996566772
book a party of five at Seagoville for 06:42,,playlist,0.2855038046836853
book a party of five at Seagoville for 06:42,,best_rating,0.3766835927963257
book a party of five at Seagoville for 06:42,restaurant_type,,0.0
book a party of five at Seagoville for 06:42,country,,0.0
Book a reservation at tavern for noodle,,timeRange,0.4032047986984253
Book a reservation at tavern for noodle,restaurant_type,,0.0
Book a reservation at tavern for noodle,country,,0.0
Book a reservation at tavern for noodle,spatial_relation,,0.0
Book a reservation at tavern for noodle,party_size_description,,0.0
I want to book a restaurant in Frenier 12 years from now for 4 people.,,object_type,0.7777777314186096
I want to book a restaurant in Frenier 12 years from now for 4 people.,,restaurant_type,0.9966387748718262
I want to book a restaurant in Frenier 12 years from now for 4 people.,,object_name,0.13755232095718384
I want to book a restaurant in Frenier 12 years from now for 4 people.,,rating_value,0.3972395360469818
I want to book a restaurant in Frenier 12 years from now for 4 people.,,best_rating,0.33027219772338867
I want to book a restaurant in Frenier 12 years from now for 4 people.,party_size_description,,0.0
I want to book a restaurant in Frenier 12 years from now for 4 people.,restaurant_name,,0.0
I want to book a restaurant in Frenier 12 years from now for 4 people.,city,,0.0
Book a spot for 4 in Oklahoma at South Street Diner,,rating_value,0.4199143946170807
Book a spot for 4 in Oklahoma at South Street Diner,,state,0.9929841756820679
Book a spot for 4 in Oklahoma at South Street Diner,,object_name,0.317720890045166
Book a spot for 4 in Oklahoma at South Street Diner,country,,0.0
Book a spot for 4 in Oklahoma at South Street Diner,restaurant_name,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,,object_type,0.9612594246864319
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,,object_name,0.4751798212528229
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,,object_name,0.5117999315261841
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,,state,0.9884819984436035
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,,best_rating,0.47741764783859253
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,party_size_description,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,served_dish,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,restaurant_type,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,city,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,state,,0.0
I want to book Albany Pump Station in Buckholts Washington now for a party of 9.,timeRange,,0.0
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,,rating_unit,0.42935866117477417
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,,best_rating,0.37501755356788635
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,,spatial_relation,0.4065152406692505
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,,timeRange,0.13452085852622986
what is the forecast starting 11 weeks from now nearby the state of Wisconsin,state,,0.0
what is the forecast in North Carolina for Edgemoor,,location_name,0.9793220162391663
what is the forecast in North Carolina for Edgemoor,,state,0.22157420217990875
what is the forecast in North Carolina for Edgemoor,,object_name,0.20971393585205078
what is the forecast in North Carolina for Edgemoor,state,,0.0
what is the forecast in North Carolina for Edgemoor,city,,0.0
what is the forecast in North Carolina for Edgemoor,condition_description,,0.0
what is the forecast for beginning on nov. 17 for Franklinville,,object_type,0.7150658965110779
what is the forecast for beginning on nov. 17 for Franklinville,,rating_value,0.4732073247432709
what is the forecast for beginning on nov. 17 for Franklinville,,artist,0.830479621887207
what is the forecast for beginning on nov. 17 for Franklinville,timeRange,,0.0
